nobel , Nobel
urt , Herb
konsumpsjon , exhaustion
banking , banking
travelhet , bustle
argentina , argentina
kommet , come
liker , like
vrede , Wrath
utviklings- , development
populasjon , population
folde , fold
dedikert , dedicated
tatt , taken
anker , Anchor
komfortabelt , comfortable
stedfortreder , Deputy
inngripen , intervention
beskjeftige , deal
beherske , master
nedskrevet , impaired
lands- , country
muslimer , Muslims
landing , landing
solrik , sunny
aktivering , activation
favn , Fathom
aktelse , esteem
molo , breakwater
buddhistmunk , Buddhist monk
tiltrekning , attraction
fotnote , footnote
veps , Wasp
syngende , Singing
konsortium , consortium
helse- , health
finansielt , financial
kroppslig , physical
skjedde , occurred
adlyde , obey
spion , Spy
sekstiende , sixtieth
nonne , nun
virvel , eddy
vakuum , vacuum
grammatikk , grammar
aluminium , aluminum
nittende , nineteenth
drapsmann , Killer
lovforslag , bill
svømming , swimming
grenseområde , border area
oppreisning , redress
ferdigstillelse , completion
antatt , assumed
svale , cool
skyting , shooting
hjort , deer
fly- , aircraft
rugby , rugby
avvikling , liquidation
patologisk , pathological
jordsmonn , soil
involvering , involvement
taksere , appraise
pare , pare
uutholdelig , intolerable
avvike , differ
alkoholisme , Alcoholism
overgivelse , surrender
samvirke , interaction
respektert , respected
skum , foam
framtre , apppear
sno , sno
karbon , carbon
søtti , seventy
påske- , Easter
ufør , disabled
repetert , repeated
skur , shed
ekspress , express
havnebasseng , basin
silke , silk
rak , rak
tekstur , texture
autentisitet , Authenticity
masser , masses
decennium , decade
sesjon , Session
baron , baron
stedsfortreder , sitters
regjerings- , government
diktator , dictator
granat , garnet
karbondioksid , carbon dioxide
kasus , case
kommissær , Commissioner
ortodoksi , orthodoxy
ensartet , uniform
ydmykhet , Humility
sluttresultat , end result
pakistan , pakistan
terminologi , Terminology
spjære , rending
dreiebok , Storyboard
trampe , stomp
opphisse , excite
eid , owned
påminnelse , Reminder
programmere , programming
lagerbygning , warehouse
gasspedal , gas pedal
livskraftig , viable
relatert , related
alarmere , alert
iraner , Iranian
ledetråd , clue
intellekt , intellect
serum , serum
kjernepunkt , centerpiece
avgrense , refine
beste , best
rasist , racist
kroatia , croatia
slør , veil
presedens , precedent
valg- , Election
forsvant , disappeared
motvilje , reluctance
skrelle , peel
kontrollerende , controlling
tilbakestille , reset
skorstein , chimney
hverdagslig , everyday
fornekter , deny
regelmessighet , Recurrence
hett , Zip
imperialistisk , imperialist
wales , wales
undertegnede , the undersigned
stemmegiver , voter
sprøyte , syringe
tilstelning , event
skamfull , ashamed
bestemthet , determination
valuta- , currency
vasking , washing
beskyttet , protected
eventyrer , Adventurer
overnaturlig , supernatural
bilateral , bilateral
nittiende , ninetieth
diamant , diamond
grøft , trench
oppnåelig , obtainable
juvel , Jewel
gjennomførbar , workable
såret , wound
kalkun , turkey
ekspeditør , Salesman
gikk , went
stryking , stripping
framheve , emphasize
forbyr , prohibits
satellitt- , satellite
tilgodehaver , credit holder
planering , leveling
lodd , vertical
partitur , scores
anarkist , anarchist
mekler , mediator
sekstende , sixteenth
diskotek , disco
yoghurt , yogurt
skynde , hurry
kvele , choke
berømmelse , fame
melon , melon
vårlig , spring
politikammer , Police
studiekamerat , fellow student
forsone , reconcile
tålmod , patience
plikter , duties
tonefall , intonation
midje , Waist
grotte , Grotto
bluse , blouse
berettigelse , eligibility
seiling , sailing
konservator , Curator
arbeids , working
heders- , honorary
sigøyner , Gypsy
forsømmelse , neglect
blodåre , vein
eierforhold , ownership
dytt , push
stockholm , stockholm
støttende , supportive
sparsommelighet , thrift
kontaktlinser , contact
planere , leveling
ombud , Ombudsman
grenseløs , boundless
hushold- , household
anliggende , concern
blitz , flash
sysle , dabbling
grafiker , graphic
går , go
opprøre , Revolt
befeste , consolidate
pietistisk , pietistic
refleks , reflex
menneskemengde , crowd
vemmelig , horrid
stående , standing
rømning , escape
publisitet , Publicity
nykommer , newcomer
påvirket , affected
grenser , limits
brødre , brothers
spaning , surveillance
forhåndsvisning , preview
aksel , shaft
forringelse , deterioration
solidarisk , solidarity
stabilisering , stabilization
detalj- , retail
iøynefallende , conspicuous
desennium , desennium
date , date
skytter , shooter
betaler , pay
kreditere , crediting
forundersøkelse , preliminary
duk , duk
forakte , despise
demning , dam
ringing , ringing
forespørre , Inquire
økosystem , ecosystem
utviklende , evolving
destruktiv , destructive
serber , Serb
overvåkning , monitoring
tilvekst , increment
beist , beast
operasjons- , operational
kodeks , Code of Conduct
pedagog , educator
liberalisme , Liberalism
overskyte , over shoot
bestemmelsessted , destination
forsørge , support
caps , caps
begjæring , petition
plott , plot
forskyve , shift
omstilling , restructuring
bombefly , Bombers
ankel , Ankle
oppsetning , production
bestanddel , component
innehaver , Holder
plagg , Clothing
skuffet , disappointed
tønne , barrel
propagere , propagate
tilbakebetaling , Refund
muskuløs , muscular
opphevelse , Revocation
transformasjon , transformation
gom , gom
kartlegging , mapping
elveleie , riverbed
homoseksuell , homosexual
støtter , supports
mottakelig , receptive
visittkort , Cards
oppildne , incite
mile , mile
klinge , blade
blokkering , blocking
utrustning , equipment
supplere , supplement
biolog , Biologist
fortolkning , interpretation
notisbok , notebook
pleiehjem , nursing home
skjede , Sheath
atom- , nuclear
trafikkpoliti , Traffic police
lov- , legislation
grønnsaker , vegetables
analogi , Analogy
briste , burst
trøtthet , fatigue
folkemengde , Crowd
maktesløs , powerless
kall , call
våpenhvile , Ceasefire
bombing , bombing
kasserolle , saucepan
totalt , total
porto , Postage
kjeve , jaw
innånding , inhalation
samtidig , simultaneously
levemåte , way
oppreist , upright
uvær , storm
veikant , wayside
veninne , veninne
beruset , intoxicated
osv. , etc.
forlovelse , Engagement
parlamentsmedlem , Member of Parliament
sionist , Zionist
ved siden av , next
nærme seg , approach
gå ned , go down
i dag , Today
i går , yesterday
gå inn , enter
gifte seg , marry
vise seg , prove
trekke ut , extract
stole på , trust
legge til , add to
gå ut , go out
til tross for , despite
til og med , even
stå opp , stand up
i nærheten , close
i morgen , tomorrow
i hele tatt , in all
dele ut , hand out
til slutt , finally
til høyre , right
ta ut , withdraw
ta imot , accept
ta av , remove
sette seg , sit
sette inn , insert
sammen med , together with
komme tilbake , come back
kjenne igjen , recognize
først og fremst , primarily
ønske velkommen , welcome
til venstre , left
til sammen , total
slå av , turn off
slappe av , relax
sette pris på , appreciate
samle seg , accumulate
nå for tiden , nowadays
legge merke til , notice
komme til syne , appear
komme inn , get into
komme fra , come from
holde seg , Stay
ha til hensikt , intend
gå rundt , go around
gi etter , yielding
føre til , cause
for øyeblikket , for the moment
for alltid , forever
flytte seg , move
bry seg , care
bli født , birth
av og til , occasionally
følge etter , follow
videregående skole , high school
varme opp , warm up
trekke seg tilbake , retreat
tenke ut , think out
ta på seg , take on
så lenge , while
stille ut , set out
skynde seg , hasten
sitte fast , stuck
se ut , look
se på , view
rive av , rip off
på grunn av , due
på eller måte , or manner
passe på , sure
noen ganger , sometimes
leie ut , rent
lei seg , sorry
kort sagt , short
kle seg , Dress Up
kjede seg , Bored
i virkeligheten , In reality
i tilfelle , in case
i tide , on time
i prinsippet , In principle
i kveld , tonight
i grad , the degree
gå gjennom , go through
gå forbi , pass
gripe inn , intervene
gi tilbake , give back
for eksempel , for example
falle sammen , coincide
etter at , after
dukke opp , emerge
bekymre seg , worry
være glad , be happy
tenke over , think over
skrive ned , write down
se på , view
lete etter , searching for
legge til , add to
komme til , come to
gjøre best , do best
bry seg , care
være taus , be silent
være skyldig , be guilty
være glad , be happy
venne seg til , get used to
vende mot , facing
utspille seg , unfold
trenge inn , penetrate
tilpasse seg , adapt
tilegne seg , acquire
til sist , finally
til side , aside
takket være , thanks
ta seg av , take care of
ta på , touch
ta opp , record
ta fatt på , embark on
ta bort , take away
sørge for , providing
så snart , once
så langt , So far
synes synd på , pity
streve etter , strive for
strekke til , suffice
stige opp , rise
stamme fra , stem from
spre seg , spread
slå på , turn on
slik at , so that
skrive ut , print
skrive ned , write down
skjule seg , hiding
skjemme bort , Pamper
skille ut , excrete
si opp , speak up
sende tilbake , send back
rette opp , correct
rett og slett , simply
på baksiden , back
presse sammen , clench
oppholde seg , stay
opp og ned , up and down
motsette seg , oppose
med tanke på , considering the
ligne på , resemble
levere tilbake , return
legge seg , lie
kle på seg , dressed
innenfor rammen av , within the scope of
i utlandet , abroad
i tillegg , in addition
i stedet for , instead of
i overensstemmelse med , in accordance with
i nærheten av , close
i løpet av , during
i henhold til , according to
i forhold til , relative to
holde ut , hold out
ha rett til , have the right to
gå tilbake , return
gå til sengs , go to bed
gå over , go over
gå igjennom , go through
gå i oppfyllelse , come true
glede seg , rejoice
gjenta seg , recur
gi ut , give out
gi opp , give up
føre inn , insert
fra nå av , from now on
forestille seg , Imagine
for tiden , currently
finne sted , take place
finne på , find in
fast eiendom , Real Estate
falle ut , fall out
eller annet sted , or else
dra nytte av , take advantage of
bosette seg , settle
bli til , become
bli reflektert , be reflected
bevege seg , move
bestå av , consist of
begi seg , venture
befinne seg , located
anpasse seg , adapt themselves
annet sted , else
New York , New York
